x,y,gid,str_val,pop_val
948800,1948500,?¤ì‚¬487484,0,0
948800,1948600,?¤ì‚¬487485,0,0
948800,1948700,?¤ì‚¬487486,0,0
948800,1948800,?¤ì‚¬487487,0,0
948800,1948900,?¤ì‚¬487488,0,0
948800,1949000,?¤ì‚¬487489,0,0
948800,1949100,?¤ì‚¬487490,0,0
948800,1949200,?¤ì‚¬487491,0,0
948800,1949300,?¤ì‚¬487492,0,0
948800,1949300,?¤ì‚¬487492,0,0
948800,1949400,?¤ì‚¬487493,0,0
948800,1949500,?¤ì‚¬487494,0,0
948800,1949600,?¤ì‚¬487495,3,0
948800,1949700,?¤ì‚¬487496,0,0
948800,1949800,?¤ì‚¬487497,14,23
948800,1949900,?¤ì‚¬487498,47,67
948800,1950000,?¤ì‚¬487499,16,27
948800,1950100,?¤ì‚¬487500,27,18
948800,1950200,?¤ì‚¬487501,35,11
948800,1950300,?¤ì‚¬487502,29,8
948800,1950400,?¤ì‚¬487503,22,11
948800,1950500,?¤ì‚¬487504,32,24
948800,1950600,?¤ì‚¬487505,25,15
948800,1950700,?¤ì‚¬487506,8,0
948800,1950800,?¤ì‚¬487507,16,0
948800,1950900,?¤ì‚¬487508,18,17
948800,1951000,?¤ì‚¬487509,14,6
948800,1951100,?¤ì‚¬487510,15,0
948800,1951200,?¤ì‚¬487511,22,18
948800,1951300,?¤ì‚¬487512,34,42
948800,1951400,?¤ì‚¬487513,35,52
948800,1951500,?¤ì‚¬487514,33,65
948800,1951600,?¤ì‚¬487515,29,29
948800,1951700,?¤ì‚¬487516,1,0
948800,1951800,?¤ì‚¬487517,17,10
948800,1951900,?¤ì‚¬487518,32,88
948800,1952000,?¤ì‚¬487519,7,17
948800,1952100,?¤ì‚¬487520,22,9
948800,1952100,?¤ì‚¬487520,0,0
948800,1952200,?¤ì‚¬487521,0,0
948800,1952200,?¤ì‚¬487521,11,39
948800,1952300,?¤ì‚¬487522,24,18
948800,1952400,?¤ì‚¬487523,36,35
948800,1952500,?¤ì‚¬487524,14,0
948800,1952600,?¤ì‚¬487525,1,0
948800,1952700,?¤ì‚¬487526,5,124
948800,1952800,?¤ì‚¬487527,1,0
948800,1952900,?¤ì‚¬487528,9,42
948800,1953000,?¤ì‚¬487529,7,165
948800,1953100,?¤ì‚¬487530,7,109
948800,1953200,?¤ì‚¬487531,6,41
948800,1953300,?¤ì‚¬487532,3,146
948800,1953400,?¤ì‚¬487533,1,22
948800,1953500,?¤ì‚¬487534,6,11
948800,1953600,?¤ì‚¬487535,1,18
948800,1953700,?¤ì‚¬487536,24,63
948800,1953800,?¤ì‚¬487537,29,95
948800,1953900,?¤ì‚¬487538,24,65
948800,1954000,?¤ì‚¬487539,6,6
948800,1954000,?¤ì‚¬487539,29,108
948800,1954100,?¤ì‚¬487540,43,102
948800,1954200,?¤ì‚¬487541,45,133
948800,1954300,?¤ì‚¬487542,27,55
948800,1954400,?¤ì‚¬487543,37,81
948800,1954500,?¤ì‚¬487544,33,86
948800,1954600,?¤ì‚¬487545,21,27
948800,1954700,?¤ì‚¬487546,38,80
948800,1954800,?¤ì‚¬487547,53,141
948800,1954900,?¤ì‚¬487548,36,80
948800,1955000,?¤ì‚¬487549,44,127
948800,1955100,?¤ì‚¬487550,54,111
948800,1955200,?¤ì‚¬487551,33,53
948800,1955300,?¤ì‚¬487552,14,60
948800,1955400,?¤ì‚¬487553,8,30
948800,1955500,?¤ì‚¬487554,20,84
948800,1955600,?¤ì‚¬487555,10,66
948800,1955700,?¤ì‚¬487556,30,122
948800,1955800,?¤ì‚¬487557,14,64
948800,1955900,?¤ì‚¬487558,18,42
948800,1956000,?¤ì‚¬487559,43,156
948800,1956100,?¤ì‚¬487560,29,60
948800,1956200,?¤ì‚¬487561,27,114
948800,1956300,?¤ì‚¬487562,40,112
948800,1956400,?¤ì‚¬487563,45,118
948800,1956500,?¤ì‚¬487564,42,100
948800,1956600,?¤ì‚¬487565,25,75
948800,1956700,?¤ì‚¬487566,35,67
948800,1956800,?¤ì‚¬487567,42,97
948800,1956900,?¤ì‚¬487568,31,43
948800,1957000,?¤ì‚¬487569,29,95
948800,1957100,?¤ì‚¬487570,45,124
948800,1957200,?¤ì‚¬487571,16,45
948800,1957300,?¤ì‚¬487572,22,41
948800,1957400,?¤ì‚¬487573,47,95
948800,1957500,?¤ì‚¬487574,33,110
948800,1957600,?¤ì‚¬487575,38,88
948800,1957700,?¤ì‚¬487576,29,42
948800,1957800,?¤ì‚¬487577,20,11
948800,1957900,?¤ì‚¬487578,37,30
948800,1958000,?¤ì‚¬487579,38,20
948800,1958100,?¤ì‚¬487580,37,36
948800,1958200,?¤ì‚¬487581,22,30
948800,1958300,?¤ì‚¬487582,35,45
948800,1958400,?¤ì‚¬487583,25,22
948800,1958500,?¤ì‚¬487584,31,49
948800,1958600,?¤ì‚¬487585,36,65
948800,1958700,?¤ì‚¬487586,30,66
948800,1958800,?¤ì‚¬487587,21,40
948800,1958900,?¤ì‚¬487588,13,39
948800,1959000,?¤ì‚¬487589,1,0
948800,1959100,?¤ì‚¬487590,2,0
948800,1959200,?¤ì‚¬487591,0,0
948800,1959300,?¤ì‚¬487592,1,15
948800,1959400,?¤ì‚¬487593,2,91
948800,1959500,?¤ì‚¬487594,9,29
948800,1959600,?¤ì‚¬487595,12,36
948800,1959700,?¤ì‚¬487596,1,0
948800,1959800,?¤ì‚¬487597,2,18
948800,1959900,?¤ì‚¬487598,0,0
948800,1960000,?¤ì‚¬487599,1,0
948800,1960100,?¤ì‚¬487600,4,0
948800,1960200,?¤ì‚¬487601,3,57
948800,1960300,?¤ì‚¬487602,3,67
948800,1960400,?¤ì‚¬487603,1,24
948800,1960500,?¤ì‚¬487604,2,61
948800,1960600,?¤ì‚¬487605,2,8
948800,1960700,?¤ì‚¬487606,3,51
948800,1960800,?¤ì‚¬487607,1,13
948800,1960900,?¤ì‚¬487608,0,0
948900,1938400,?¤ì‚¬488383,0,0
948900,1938500,?¤ì‚¬488384,0,0
948900,1938600,?¤ì‚¬488385,0,0
948900,1938700,?¤ì‚¬488386,0,0
948900,1938800,?¤ì‚¬488387,1,0
948900,1938900,?¤ì‚¬488388,0,0
948900,1939000,?¤ì‚¬488389,0,0
948900,1939100,?¤ì‚¬488390,9,0
948900,1939200,?¤ì‚¬488391,0,0
948900,1939300,?¤ì‚¬488392,0,0
948900,1939400,?¤ì‚¬488393,0,0
948900,1939500,?¤ì‚¬488394,0,0
948900,1939600,?¤ì‚¬488395,0,0
948900,1939700,?¤ì‚¬488396,0,0
948900,1939800,?¤ì‚¬488397,0,0
948900,1939900,?¤ì‚¬488398,0,0
948900,1939900,?¤ì‚¬488398,0,0
948900,1940000,?¤ì‚¬488399,0,0
948900,1940100,?¤ì‚¬488400,1,22
948900,1940200,?¤ì‚¬488401,4,125
948900,1940300,?¤ì‚¬488402,4,87
948900,1940400,?¤ì‚¬488403,2,51
948900,1940500,?¤ì‚¬488404,2,93
948900,1940600,?¤ì‚¬488405,0,0
948900,1940700,?¤ì‚¬488406,0,0
948900,1940800,?¤ì‚¬488407,0,0
948900,1940900,?¤ì‚¬488408,1,0
948900,1941000,?¤ì‚¬488409,25,62
948900,1941100,?¤ì‚¬488410,48,144
948900,1941200,?¤ì‚¬488411,47,113
948900,1941300,?¤ì‚¬488412,41,84
948900,1941400,?¤ì‚¬488413,52,92
948900,1941500,?¤ì‚¬488414,47,168
948900,1941600,?¤ì‚¬488415,38,92
948900,1941700,?¤ì‚¬488416,36,96
948900,1941800,?¤ì‚¬488417,32,122
948900,1941900,?¤ì‚¬488418,33,135
948900,1942000,?¤ì‚¬488419,42,125
948900,1942100,?¤ì‚¬488420,30,125
948900,1942200,?¤ì‚¬488421,29,114
948900,1942300,?¤ì‚¬488422,11,59
948900,1942400,?¤ì‚¬488423,0,0
948900,1942500,?¤ì‚¬488424,0,0
948900,1942600,?¤ì‚¬488425,7,0
948900,1942700,?¤ì‚¬488426,5,0
948900,1942800,?¤ì‚¬488427,20,35
948900,1942900,?¤ì‚¬488428,29,32
948900,1943000,?¤ì‚¬488429,39,55
948900,1943100,?¤ì‚¬488430,35,56
948900,1943200,?¤ì‚¬488431,36,82
948900,1943300,?¤ì‚¬488432,44,78
948900,1943400,?¤ì‚¬488433,33,75
948900,1943500,?¤ì‚¬488434,4,118
948900,1943600,?¤ì‚¬488435,17,18
948900,1943600,?¤ì‚¬488435,0,0
948900,1943700,?¤ì‚¬488436,0,0
948900,1943700,?¤ì‚¬488436,0,0
948900,1943800,?¤ì‚¬488437,0,0
948900,1943900,?¤ì‚¬488438,0,0
948900,1944000,?¤ì‚¬488439,0,0
948900,1944100,?¤ì‚¬488440,0,0
948900,1944200,?¤ì‚¬488441,0,0
948900,1944300,?¤ì‚¬488442,29,41
948900,1944400,?¤ì‚¬488443,43,84
948900,1944500,?¤ì‚¬488444,18,43
948900,1944600,?¤ì‚¬488445,35,55
948900,1944700,?¤ì‚¬488446,12,0
948900,1944800,?¤ì‚¬488447,16,7
948900,1944800,?¤ì‚¬488447,0,0
948900,1944900,?¤ì‚¬488448,0,0
948900,1944900,?¤ì‚¬488448,1,0
948900,1945000,?¤ì‚¬488449,0,0
948900,1945000,?¤ì‚¬488449,13,18
948900,1945100,?¤ì‚¬488450,4,0
948900,1945100,?¤ì‚¬488450,23,21
948900,1945200,?¤ì‚¬488451,0,0
948900,1945200,?¤ì‚¬488451,21,26
948900,1945300,?¤ì‚¬488452,15,17
948900,1945400,?¤ì‚¬488453,7,55
948900,1945500,?¤ì‚¬488454,34,133
948900,1945600,?¤ì‚¬488455,54,122
948900,1945700,?¤ì‚¬488456,42,89
948900,1945800,?¤ì‚¬488457,51,92
948900,1945900,?¤ì‚¬488458,39,66
948900,1946000,?¤ì‚¬488459,45,129
948900,1946100,?¤ì‚¬488460,43,64
948900,1946200,?¤ì‚¬488461,36,56
948900,1946300,?¤ì‚¬488462,29,64
948900,1946400,?¤ì‚¬488463,14,32
948900,1946500,?¤ì‚¬488464,9,6
948900,1946600,?¤ì‚¬488465,0,0
948900,1946700,?¤ì‚¬488466,0,0
948900,1946800,?¤ì‚¬488467,0,0
948900,1946900,?¤ì‚¬488468,2,83
948900,1947000,?¤ì‚¬488469,2,45
948900,1947100,?¤ì‚¬488470,3,214
948900,1947200,?¤ì‚¬488471,1,0
948900,1947300,?¤ì‚¬488472,0,0
948900,1947400,?¤ì‚¬488473,0,0
948900,1947500,?¤ì‚¬488474,0,0
948900,1947600,?¤ì‚¬488475,0,0
948900,1947700,?¤ì‚¬488476,0,0
948900,1947800,?¤ì‚¬488477,0,0
948900,1947900,?¤ì‚¬488478,4,0
948900,1948000,?¤ì‚¬488479,5,23
948900,1948100,?¤ì‚¬488480,7,0
948900,1948200,?¤ì‚¬488481,1,32
948900,1948300,?¤ì‚¬488482,0,0
948900,1948400,?¤ì‚¬488483,0,0
948900,1948500,?¤ì‚¬488484,0,0
948900,1948600,?¤ì‚¬488485,0,0
948900,1948700,?¤ì‚¬488486,0,0
948900,1948800,?¤ì‚¬488487,0,0
948900,1948900,?¤ì‚¬488488,0,0
948900,1949000,?¤ì‚¬488489,0,0
948900,1949100,?¤ì‚¬488490,0,0
948900,1949200,?¤ì‚¬488491,0,0
948900,1949300,?¤ì‚¬488492,0,0
948900,1949300,?¤ì‚¬488492,0,0
948900,1949400,?¤ì‚¬488493,0,0
948900,1949500,?¤ì‚¬488494,0,0
948900,1949600,?¤ì‚¬488495,0,0
948900,1949700,?¤ì‚¬488496,0,0
948900,1949800,?¤ì‚¬488497,40,55
948900,1949900,?¤ì‚¬488498,53,51
948900,1950000,?¤ì‚¬488499,32,29
948900,1950100,?¤ì‚¬488500,40,14
948900,1950200,?¤ì‚¬488501,25,8
948900,1950300,?¤ì‚¬488502,29,12
948900,1950400,?¤ì‚¬488503,20,7
948900,1950500,?¤ì‚¬488504,32,7
948900,1950600,?¤ì‚¬488505,34,17
948900,1950700,?¤ì‚¬488506,19,8
948900,1950800,?¤ì‚¬488507,5,0
948900,1950900,?¤ì‚¬488508,17,9
948900,1951000,?¤ì‚¬488509,16,8
948900,1951100,?¤ì‚¬488510,31,19
948900,1951200,?¤ì‚¬488511,21,12
948900,1951300,?¤ì‚¬488512,27,14
948900,1951400,?¤ì‚¬488513,31,36
948900,1951500,?¤ì‚¬488514,49,58
948900,1951600,?¤ì‚¬488515,29,54
948900,1951700,?¤ì‚¬488516,28,42
948900,1951800,?¤ì‚¬488517,10,43
948900,1951900,?¤ì‚¬488518,9,50
948900,1952000,?¤ì‚¬488519,29,54
948900,1952100,?¤ì‚¬488520,30,26
948900,1952100,?¤ì‚¬488520,0,0
948900,1952200,?¤ì‚¬488521,21,48
948900,1952300,?¤ì‚¬488522,8,0
948900,1952400,?¤ì‚¬488523,6,22
948900,1952500,?¤ì‚¬488524,61,52
948900,1952600,?¤ì‚¬488525,17,0
948900,1952700,?¤ì‚¬488526,3,57
948900,1952800,?¤ì‚¬488527,3,21
948900,1952900,?¤ì‚¬488528,7,337
948900,1953000,?¤ì‚¬488529,2,140
948900,1953100,?¤ì‚¬488530,6,119
948900,1953200,?¤ì‚¬488531,27,34
948900,1953300,?¤ì‚¬488532,24,40
948900,1953400,?¤ì‚¬488533,24,88
948900,1953500,?¤ì‚¬488534,1,38
948900,1953600,?¤ì‚¬488535,6,97
948900,1953700,?¤ì‚¬488536,22,78
948900,1953800,?¤ì‚¬488537,32,89
948900,1953900,?¤ì‚¬488538,30,81
948900,1953900,?¤ì‚¬488538,0,0
948900,1954000,?¤ì‚¬488539,1,0
948900,1954000,?¤ì‚¬488539,34,107
948900,1954100,?¤ì‚¬488540,48,102
948900,1954200,?¤ì‚¬488541,32,101
948900,1954300,?¤ì‚¬488542,23,66
948900,1954400,?¤ì‚¬488543,25,59
948900,1954500,?¤ì‚¬488544,35,60
948900,1954600,?¤ì‚¬488545,36,90
948900,1954700,?¤ì‚¬488546,10,81
948900,1954800,?¤ì‚¬488547,33,69
948900,1954900,?¤ì‚¬488548,24,155
948900,1955000,?¤ì‚¬488549,31,83
948900,1955100,?¤ì‚¬488550,42,77
948900,1955200,?¤ì‚¬488551,27,141
948900,1955300,?¤ì‚¬488552,2,69
948900,1955400,?¤ì‚¬488553,3,0
948900,1955500,?¤ì‚¬488554,13,44
948900,1955600,?¤ì‚¬488555,18,62
948900,1955700,?¤ì‚¬488556,19,31
948900,1955800,?¤ì‚¬488557,19,38
948900,1955900,?¤ì‚¬488558,11,24
948900,1956000,?¤ì‚¬488559,19,53
948900,1956100,?¤ì‚¬488560,23,55
948900,1956200,?¤ì‚¬488561,44,125
948900,1956300,?¤ì‚¬488562,36,129
948900,1956400,?¤ì‚¬488563,37,109
948900,1956500,?¤ì‚¬488564,39,104
948900,1956600,?¤ì‚¬488565,38,101
948900,1956700,?¤ì‚¬488566,29,54
948900,1956800,?¤ì‚¬488567,14,15
948900,1956900,?¤ì‚¬488568,33,93
948900,1957000,?¤ì‚¬488569,39,97
948900,1957100,?¤ì‚¬488570,35,115
948900,1957200,?¤ì‚¬488571,44,87
948900,1957300,?¤ì‚¬488572,47,91
948900,1957400,?¤ì‚¬488573,45,299
948900,1957500,?¤ì‚¬488574,30,76
948900,1957600,?¤ì‚¬488575,42,95
948900,1957700,?¤ì‚¬488576,34,59
948900,1957800,?¤ì‚¬488577,26,50
948900,1957900,?¤ì‚¬488578,40,0
948900,1958000,?¤ì‚¬488579,8,0
948900,1958100,?¤ì‚¬488580,16,26
948900,1958200,?¤ì‚¬488581,23,46
948900,1958300,?¤ì‚¬488582,32,77
948900,1958400,?¤ì‚¬488583,26,87
948900,1958500,?¤ì‚¬488584,21,68
948900,1958600,?¤ì‚¬488585,21,54
948900,1958700,?¤ì‚¬488586,8,10
948900,1958800,?¤ì‚¬488587,12,12
948900,1958900,?¤ì‚¬488588,17,35
948900,1959000,?¤ì‚¬488589,3,0
948900,1959100,?¤ì‚¬488590,3,51
948900,1959200,?¤ì‚¬488591,7,31
948900,1959300,?¤ì‚¬488592,2,42
948900,1959400,?¤ì‚¬488593,2,79
948900,1959500,?¤ì‚¬488594,3,64
948900,1959600,?¤ì‚¬488595,4,168
948900,1959700,?¤ì‚¬488596,0,0
948900,1959800,?¤ì‚¬488597,2,0
948900,1959900,?¤ì‚¬488598,0,0
948900,1960000,?¤ì‚¬488599,0,0
948900,1960100,?¤ì‚¬488600,0,0
948900,1960200,?¤ì‚¬488601,1,12
948900,1960300,?¤ì‚¬488602,2,39
948900,1960400,?¤ì‚¬488603,2,62
948900,1960500,?¤ì‚¬488604,2,71
948900,1960600,?¤ì‚¬488605,5,25
948900,1960700,?¤ì‚¬488606,1,24
948900,1960800,?¤ì‚¬488607,1,25
948900,1960900,?¤ì‚¬488608,0,0
949000,1938500,?¤ì‚¬489384,0,0
949000,1938600,?¤ì‚¬489385,0,0
949000,1938700,?¤ì‚¬489386,0,0
949000,1938800,?¤ì‚¬489387,0,0
949000,1938900,?¤ì‚¬489388,0,0
949000,1939000,?¤ì‚¬489389,0,0
949000,1939100,?¤ì‚¬489390,0,0
949000,1939200,?¤ì‚¬489391,0,0
949000,1939300,?¤ì‚¬489392,0,0
949000,1939400,?¤ì‚¬489393,0,0
949000,1939500,?¤ì‚¬489394,0,0
949000,1939600,?¤ì‚¬489395,0,0
949000,1939600,?¤ì‚¬489395,0,0
949000,1939700,?¤ì‚¬489396,0,0
949000,1939700,?¤ì‚¬489396,0,0
949000,1939800,?¤ì‚¬489397,0,0
949000,1939800,?¤ì‚¬489397,0,0
949000,1939900,?¤ì‚¬489398,0,0
949000,1939900,?¤ì‚¬489398,0,0
949000,1940000,?¤ì‚¬489399,0,0
949000,1940100,?¤ì‚¬489400,0,0
949000,1940200,?¤ì‚¬489401,0,0
949000,1940300,?¤ì‚¬489402,0,0
949000,1940400,?¤ì‚¬489403,0,0
949000,1940500,?¤ì‚¬489404,0,0
949000,1940600,?¤ì‚¬489405,0,0
949000,1940700,?¤ì‚¬489406,0,0
949000,1940800,?¤ì‚¬489407,0,0
949000,1940900,?¤ì‚¬489408,0,0
949000,1941000,?¤ì‚¬489409,0,0
949000,1941100,?¤ì‚¬489410,39,83
949000,1941200,?¤ì‚¬489411,50,108
949000,1941300,?¤ì‚¬489412,41,124
949000,1941400,?¤ì‚¬489413,45,109
949000,1941500,?¤ì‚¬489414,27,85
949000,1941600,?¤ì‚¬489415,41,116
949000,1941700,?¤ì‚¬489416,29,96
949000,1941800,?¤ì‚¬489417,30,103
949000,1941900,?¤ì‚¬489418,35,129
949000,1942000,?¤ì‚¬489419,34,164
949000,1942100,?¤ì‚¬489420,35,142
949000,1942200,?¤ì‚¬489421,6,17
949000,1942300,?¤ì‚¬489422,0,0
949000,1942400,?¤ì‚¬489423,0,0
949000,1942500,?¤ì‚¬489424,7,15
949000,1942600,?¤ì‚¬489425,24,59
949000,1942700,?¤ì‚¬489426,37,59
949000,1942800,?¤ì‚¬489427,39,63
949000,1942900,?¤ì‚¬489428,27,35
949000,1943000,?¤ì‚¬489429,33,53
949000,1943100,?¤ì‚¬489430,26,38
949000,1943200,?¤ì‚¬489431,36,73
949000,1943300,?¤ì‚¬489432,15,26
949000,1943400,?¤ì‚¬489433,13,38
949000,1943500,?¤ì‚¬489434,33,95
949000,1943600,?¤ì‚¬489435,14,20
949000,1943600,?¤ì‚¬489435,0,0
949000,1943700,?¤ì‚¬489436,2,0
949000,1943800,?¤ì‚¬489437,0,0
949000,1943900,?¤ì‚¬489438,0,0
949000,1944000,?¤ì‚¬489439,0,0
949000,1944100,?¤ì‚¬489440,0,0
949000,1944200,?¤ì‚¬489441,19,25
949000,1944300,?¤ì‚¬489442,31,76
949000,1944400,?¤ì‚¬489443,38,78
949000,1944500,?¤ì‚¬489444,18,15
949000,1944600,?¤ì‚¬489445,32,112
949000,1944700,?¤ì‚¬489446,18,34
949000,1944800,?¤ì‚¬489447,5,9
949000,1944900,?¤ì‚¬489448,0,0
949000,1945000,?¤ì‚¬489449,0,0
949000,1945100,?¤ì‚¬489450,27,40
949000,1945200,?¤ì‚¬489451,14,12
949000,1945200,?¤ì‚¬489451,2,0
949000,1945300,?¤ì‚¬489452,6,0
949000,1945300,?¤ì‚¬489452,5,8
949000,1945400,?¤ì‚¬489453,1,0
949000,1945400,?¤ì‚¬489453,13,18
949000,1945500,?¤ì‚¬489454,0,0
949000,1945500,?¤ì‚¬489454,28,68
949000,1945600,?¤ì‚¬489455,23,60
949000,1945700,?¤ì‚¬489456,26,39
949000,1945800,?¤ì‚¬489457,28,48
949000,1945900,?¤ì‚¬489458,34,78
949000,1946000,?¤ì‚¬489459,16,24
949000,1946100,?¤ì‚¬489460,20,17
949000,1946200,?¤ì‚¬489461,20,13
949000,1946300,?¤ì‚¬489462,10,24
949000,1946400,?¤ì‚¬489463,41,69
949000,1946500,?¤ì‚¬489464,23,38
949000,1946600,?¤ì‚¬489465,0,0
949000,1946700,?¤ì‚¬489466,0,0
949000,1946800,?¤ì‚¬489467,1,0
949000,1946900,?¤ì‚¬489468,2,0
949000,1947000,?¤ì‚¬489469,2,135
949000,1947100,?¤ì‚¬489470,0,0
949000,1947200,?¤ì‚¬489471,2,0
949000,1947300,?¤ì‚¬489472,0,0
949000,1947400,?¤ì‚¬489473,0,0
949000,1947500,?¤ì‚¬489474,0,0
949000,1947600,?¤ì‚¬489475,0,0
949000,1947700,?¤ì‚¬489476,11,0
949000,1947800,?¤ì‚¬489477,1,0
949000,1947900,?¤ì‚¬489478,1,0
949000,1948000,?¤ì‚¬489479,4,0
949000,1948100,?¤ì‚¬489480,3,0
949000,1948200,?¤ì‚¬489481,0,0
949000,1948300,?¤ì‚¬489482,0,0
949000,1948400,?¤ì‚¬489483,0,0
949000,1948500,?¤ì‚¬489484,0,0
949000,1948600,?¤ì‚¬489485,0,0
949000,1948700,?¤ì‚¬489486,0,0
949000,1948800,?¤ì‚¬489487,0,0
949000,1948900,?¤ì‚¬489488,0,0
949000,1949000,?¤ì‚¬489489,0,0
949000,1949100,?¤ì‚¬489490,0,0
949000,1949200,?¤ì‚¬489491,0,0
949000,1949300,?¤ì‚¬489492,0,0
949000,1949300,?¤ì‚¬489492,0,0
949000,1949400,?¤ì‚¬489493,0,0
949000,1949500,?¤ì‚¬489494,0,0
949000,1949600,?¤ì‚¬489495,0,0
949000,1949700,?¤ì‚¬489496,5,28
949000,1949800,?¤ì‚¬489497,44,51
949000,1949900,?¤ì‚¬489498,49,31
949000,1950000,?¤ì‚¬489499,42,23
949000,1950100,?¤ì‚¬489500,58,19
949000,1950200,?¤ì‚¬489501,35,18
949000,1950300,?¤ì‚¬489502,30,9
949000,1950400,?¤ì‚¬489503,16,0
949000,1950500,?¤ì‚¬489504,20,0
949000,1950600,?¤ì‚¬489505,31,11
949000,1950700,?¤ì‚¬489506,24,10
949000,1950800,?¤ì‚¬489507,10,0
949000,1950900,?¤ì‚¬489508,2,0
949000,1951000,?¤ì‚¬489509,17,0
949000,1951100,?¤ì‚¬489510,26,28
949000,1951200,?¤ì‚¬489511,21,60
949000,1951300,?¤ì‚¬489512,32,32
949000,1951400,?¤ì‚¬489513,33,30
949000,1951500,?¤ì‚¬489514,38,46
949000,1951600,?¤ì‚¬489515,23,55
949000,1951700,?¤ì‚¬489516,16,51
949000,1951800,?¤ì‚¬489517,18,45
949000,1951900,?¤ì‚¬489518,26,81
949000,1952000,?¤ì‚¬489519,48,26
949000,1952100,?¤ì‚¬489520,8,29
949000,1952100,?¤ì‚¬489520,0,0
949000,1952200,?¤ì‚¬489521,25,48
949000,1952300,?¤ì‚¬489522,0,0
949000,1952400,?¤ì‚¬489523,0,0
949000,1952500,?¤ì‚¬489524,32,45
949000,1952600,?¤ì‚¬489525,80,17
949000,1952700,?¤ì‚¬489526,13,0
949000,1952800,?¤ì‚¬489527,2,16
949000,1952900,?¤ì‚¬489528,7,99
949000,1953000,?¤ì‚¬489529,25,66
949000,1953100,?¤ì‚¬489530,53,87
949000,1953200,?¤ì‚¬489531,67,145
949000,1953300,?¤ì‚¬489532,26,37
949000,1953400,?¤ì‚¬489533,16,36
949000,1953500,?¤ì‚¬489534,1,29
949000,1953600,?¤ì‚¬489535,2,0
949000,1953700,?¤ì‚¬489536,42,57
949000,1953800,?¤ì‚¬489537,43,84
949000,1953900,?¤ì‚¬489538,62,101
949000,1954000,?¤ì‚¬489539,34,57
949000,1954000,?¤ì‚¬489539,13,25
949000,1954100,?¤ì‚¬489540,2,0
949000,1954100,?¤ì‚¬489540,44,69
949000,1954200,?¤ì‚¬489541,0,0
949000,1954200,?¤ì‚¬489541,0,0
949000,1954300,?¤ì‚¬489542,14,44
949000,1954400,?¤ì‚¬489543,43,82
949000,1954500,?¤ì‚¬489544,15,39
949000,1954600,?¤ì‚¬489545,2,0
949000,1954700,?¤ì‚¬489546,3,86
949000,1954800,?¤ì‚¬489547,4,109
949000,1954900,?¤ì‚¬489548,1,59
949000,1955000,?¤ì‚¬489549,12,64
949000,1955100,?¤ì‚¬489550,24,55
949000,1955200,?¤ì‚¬489551,7,39
949000,1955300,?¤ì‚¬489552,2,68
949000,1955400,?¤ì‚¬489553,14,106
949000,1955500,?¤ì‚¬489554,17,52
949000,1955600,?¤ì‚¬489555,38,110
949000,1955700,?¤ì‚¬489556,17,107
949000,1955800,?¤ì‚¬489557,10,145
949000,1955900,?¤ì‚¬489558,20,42
949000,1956000,?¤ì‚¬489559,24,48
949000,1956100,?¤ì‚¬489560,18,36
949000,1956200,?¤ì‚¬489561,24,39
949000,1956300,?¤ì‚¬489562,22,35
949000,1956400,?¤ì‚¬489563,33,102
949000,1956500,?¤ì‚¬489564,39,127
949000,1956600,?¤ì‚¬489565,29,74
949000,1956700,?¤ì‚¬489566,19,24
949000,1956800,?¤ì‚¬489567,19,259
949000,1956900,?¤ì‚¬489568,11,54
949000,1957000,?¤ì‚¬489569,24,57
949000,1957100,?¤ì‚¬489570,40,93
949000,1957200,?¤ì‚¬489571,44,102
949000,1957300,?¤ì‚¬489572,39,106
949000,1957400,?¤ì‚¬489573,39,93
949000,1957500,?¤ì‚¬489574,45,119
949000,1957600,?¤ì‚¬489575,43,110
949000,1957700,?¤ì‚¬489576,34,96
949000,1957800,?¤ì‚¬489577,25,25
949000,1957900,?¤ì‚¬489578,22,0
949000,1958000,?¤ì‚¬489579,70,74
949000,1958100,?¤ì‚¬489580,39,98
949000,1958200,?¤ì‚¬489581,43,121
949000,1958300,?¤ì‚¬489582,42,97
949000,1958400,?¤ì‚¬489583,36,104
949000,1958500,?¤ì‚¬489584,39,110
949000,1958600,?¤ì‚¬489585,57,95
949000,1958700,?¤ì‚¬489586,41,98
949000,1958800,?¤ì‚¬489587,40,89
949000,1958900,?¤ì‚¬489588,7,24
949000,1959000,?¤ì‚¬489589,0,0
949000,1959100,?¤ì‚¬489590,0,0
949000,1959200,?¤ì‚¬489591,2,70
949000,1959300,?¤ì‚¬489592,2,58
949000,1959400,?¤ì‚¬489593,10,109
949000,1959500,?¤ì‚¬489594,0,0
949000,1959600,?¤ì‚¬489595,2,92
949000,1959700,?¤ì‚¬489596,4,237
949000,1959800,?¤ì‚¬489597,0,0
949000,1959900,?¤ì‚¬489598,0,0
949000,1960000,?¤ì‚¬489599,0,0
949000,1960100,?¤ì‚¬489600,0,0
949000,1960200,?¤ì‚¬489601,1,0
949000,1960300,?¤ì‚¬489602,2,0
949000,1960400,?¤ì‚¬489603,2,94
949000,1960500,?¤ì‚¬489604,3,59
949000,1960600,?¤ì‚¬489605,17,50
949000,1960700,?¤ì‚¬489606,2,45
949000,1960800,?¤ì‚¬489607,15,30
949000,1960900,?¤ì‚¬489608,0,0
949100,1938700,?¤ì‚¬490386,0,0
949100,1938800,?¤ì‚¬490387,0,0
